instruction,response,text
"Wat ass de Titel, deen de Kevin Wester 2010 vum Groussherzog Henri krut?",Hie krut den Titel 'Ritter vum Eechenkräiz' (Knight of the Oak Crown) fir seng Aarbecht fir d'Fërderung vun de lëtzebuergesch-amerikanesche Relatiounen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Titel, deen de Kevin Wester 2010 vum Groussherzog Henri krut?

###Response: Hie krut den Titel 'Ritter vum Eechenkräiz' (Knight of the Oak Crown) fir seng Aarbecht fir d'Fërderung vun de lëtzebuergesch-amerikanesche Relatiounen."
Wann ginn d'Kasematten um Bock op?,D'Kasematten um Bock ginn den 1. Mäerz nees op.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann ginn d'Kasematten um Bock op?

###Response: D'Kasematten um Bock ginn den 1. Mäerz nees op."
Wéi vill Visiteure kommen all Joer an d'Kasematten?,All Joer kommen iwwer 110.000 Visiteure an d'Kasematten.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi vill Visiteure kommen all Joer an d'Kasematten?

###Response: All Joer kommen iwwer 110.000 Visiteure an d'Kasematten."
Wéi laang si d'Kasematten um Bock op?,D'Kasematten um Bock si vum 1. Mäerz bis den 8. November all Dag vun 10 bis 17 Auer op.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi laang si d'Kasematten um Bock op?

###Response: D'Kasematten um Bock si vum 1. Mäerz bis den 8. November all Dag vun 10 bis 17 Auer op."
Wat ass de Präis fir an d'Kasematten ze goen?,"De Präis fir an d'Kasematten ze goen ass 4 € fir Erwuessener, 3 € fir Gruppen a Studenten, 2 € fir Kanner tëscht 4 a 12 Joer a Persounen mat reduzéierter Mobilitéit. Kanner ënner 4 Joer kommen gratis an.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Präis fir an d'Kasematten ze goen?

###Response: De Präis fir an d'Kasematten ze goen ass 4 € fir Erwuessener, 3 € fir Gruppen a Studenten, 2 € fir Kanner tëscht 4 a 12 Joer a Persounen mat reduzéierter Mobilitéit. Kanner ënner 4 Joer kommen gratis an."
Wéi kann ee sech fir eng Visite an d'Kasematten um Bock ufmellen?,"Ee kann sech fir eng Visite an d'Kasematten um Bock ufmellen beim Luxembourg City Tourist Office, per Telefon (+352 4796 2709), per E-Mail (guidages@lcto.lu) oder op der Websäit www.lcto.lu.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi kann ee sech fir eng Visite an d'Kasematten um Bock ufmellen?

###Response: Ee kann sech fir eng Visite an d'Kasematten um Bock ufmellen beim Luxembourg City Tourist Office, per Telefon (+352 4796 2709), per E-Mail (guidages@lcto.lu) oder op der Websäit www.lcto.lu."
Wat ass de Kontext vum Artikel iwwer de Super-Gau vu Fukushima?,"De Super-Gau vu Fukushima war en nukleare Katastrophe, déi sech viru 5 Joer, den 11. Mäerz 2011, zu Fukushima an Japan ofgespillt huet.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Kontext vum Artikel iwwer de Super-Gau vu Fukushima?

###Response: De Super-Gau vu Fukushima war en nukleare Katastrophe, déi sech viru 5 Joer, den 11. Mäerz 2011, zu Fukushima an Japan ofgespillt huet."
"Wat sinn d'Konsequenzen vum Tsunami gewiescht, deen no dem Äerdbiewe koum?","Den Tsunami huet zu Fukushima zu schlëmme Konsequenzen gefouert, dorënner 18.000 Persoune gestuerwen, 160.000 Persoune hu missen hir Haiser verloossen an 7 Lokalitéiten sinn nach ëmmer net fir Leit zougänglech, well d'Loft an de Buedem sinn nach ëmmer verseucht.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Konsequenzen vum Tsunami gewiescht, deen no dem Äerdbiewe koum?

###Response: Den Tsunami huet zu Fukushima zu schlëmme Konsequenzen gefouert, dorënner 18.000 Persoune gestuerwen, 160.000 Persoune hu missen hir Haiser verloossen an 7 Lokalitéiten sinn nach ëmmer net fir Leit zougänglech, well d'Loft an de Buedem sinn nach ëmmer verseucht."
"Wat ass mam Waasser geschitt, dat fir d'Kühlung vun de Reakteren benotzt gouf?","Dat Waasser gouf no der Verwendung fir d'Kühlung vun de Reakteren opgefaangen an an der Anlag verknascht. Mëtt vum leschte Joer sollen 440.000 Tonnen Waasser opgefaangen gi sinn, awer wat mam Waasser geschitt, ass net wierklech kloer, well de Bedreiwer Tepco keng konkret Informatiounen gëtt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass mam Waasser geschitt, dat fir d'Kühlung vun de Reakteren benotzt gouf?

###Response: Dat Waasser gouf no der Verwendung fir d'Kühlung vun de Reakteren opgefaangen an an der Anlag verknascht. Mëtt vum leschte Joer sollen 440.000 Tonnen Waasser opgefaangen gi sinn, awer wat mam Waasser geschitt, ass net wierklech kloer, well de Bedreiwer Tepco keng konkret Informatiounen gëtt."
"Wat sinn d'Konsequenzen fir d'Topmanager vun Tepco, déi fir d'Katastrophe verantwortlech sinn?","5 Joer nom Ongléck kréie 3 fréier Topmanager vun Tepco de Prozess gemaach, wéinst Zeréckhale vun Informatiounen den Ament vun der Katastrophe a Sécherheetsmesuren déi net agehal goufen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Konsequenzen fir d'Topmanager vun Tepco, déi fir d'Katastrophe verantwortlech sinn?

###Response: 5 Joer nom Ongléck kréie 3 fréier Topmanager vun Tepco de Prozess gemaach, wéinst Zeréckhale vun Informatiounen den Ament vun der Katastrophe a Sécherheetsmesuren déi net agehal goufen."
"Wat gëtt gemaach, fir een ähnlechen GAU a Japan ze verhënneren?","Héich Mauere géint Tsunamien, d'Sensibiliséierung vun der Populatioun a Simulatioune vun esou enger Katastrophe sollen een ähnlechen GAU a Japan verhënneren. D'Regierung hält awer näischt vun der Iddi d'Zentrale komplett zouzemaachen, esou wéi dat direkt nom Ongléck annoncéiert gouf.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat gëtt gemaach, fir een ähnlechen GAU a Japan ze verhënneren?

###Response: Héich Mauere géint Tsunamien, d'Sensibiliséierung vun der Populatioun a Simulatioune vun esou enger Katastrophe sollen een ähnlechen GAU a Japan verhënneren. D'Regierung hält awer näischt vun der Iddi d'Zentrale komplett zouzemaachen, esou wéi dat direkt nom Ongléck annoncéiert gouf."
"Wat ass de Zweck vum Gesetzprojet, deen de 27. Abrëll 2022 an der Chamber adaptéiert gouf?","De Zweck vum Gesetzprojet ass et, fir der Entwécklung vun den international héijen Energiepräisser entgéintzewierken, andeems de Staat d'Netzkäschte vu Stéit, déi mat Gas hëtzen, iwwerhëlt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Zweck vum Gesetzprojet, deen de 27. Abrëll 2022 an der Chamber adaptéiert gouf?

###Response: De Zweck vum Gesetzprojet ass et, fir der Entwécklung vun den international héijen Energiepräisser entgéintzewierken, andeems de Staat d'Netzkäschte vu Stéit, déi mat Gas hëtzen, iwwerhëlt."
"Vun wann bis wann iwwerhëlt de Staat d'Netzkäschte vu Stéit, déi mat Gas hëtzen?","De Staat iwwerhëlt d'Netzkäschte vu Stéit, déi mat Gas hëtzen, vum 1. Mee 2022 bis den 31. Dezember 2022.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Vun wann bis wann iwwerhëlt de Staat d'Netzkäschte vu Stéit, déi mat Gas hëtzen?

###Response: De Staat iwwerhëlt d'Netzkäschte vu Stéit, déi mat Gas hëtzen, vum 1. Mee 2022 bis den 31. Dezember 2022."
"Brauch e Stot extra Demarche z'ënnerhuelen, fir déi Käschte vum Staat iwwerhëlt ze kréien?","Nee, e Stot brauch keng extra Demarche z'ënnerhuelen, fir déi Käschte vum Staat iwwerhëlt ze kréien, well dës Demarche automatesch ofleeft.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Brauch e Stot extra Demarche z'ënnerhuelen, fir déi Käschte vum Staat iwwerhëlt ze kréien?

###Response: Nee, e Stot brauch keng extra Demarche z'ënnerhuelen, fir déi Käschte vum Staat iwwerhëlt ze kréien, well dës Demarche automatesch ofleeft."
Wou kann ee méi Informatiounen iwwer d'Prise en charge des frais de réseaux du gaz naturel fir Clienten residentiellen eroflueden?,"Ee kann méi Informatiounen iwwer d'Prise en charge des frais de réseaux du gaz naturel fir Clienten residentiellen op der Websäit vum Energieministère, www.subvention-gaz.lu, eroflueden.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wou kann ee méi Informatiounen iwwer d'Prise en charge des frais de réseaux du gaz naturel fir Clienten residentiellen eroflueden?

###Response: Ee kann méi Informatiounen iwwer d'Prise en charge des frais de réseaux du gaz naturel fir Clienten residentiellen op der Websäit vum Energieministère, www.subvention-gaz.lu, eroflueden."
"Wat ass de Kontext, an deem de Gesetzprojet entstanen ass?","De Gesetzprojet ass entstanen am Kader vun de Mesurë vun der Regierung, fir der Entwécklung vun den international héijen Energiepräisser entgéintzewierken, déi duerch déi aktuell international Situatioun verursaacht goufen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Kontext, an deem de Gesetzprojet entstanen ass?

###Response: De Gesetzprojet ass entstanen am Kader vun de Mesurë vun der Regierung, fir der Entwécklung vun den international héijen Energiepräisser entgéintzewierken, déi duerch déi aktuell international Situatioun verursaacht goufen."
"Wat ass de Zweck vun der gemeinsamer Plattform, déi Google an Apple am Kampf géint Verbreedung vum Coronavirus auszeschaffen hunn?","De Zweck vun der Plattform ass et, Applikatiounen, déi zum Beispill vu verschiddenen Autoritéiten entwéckelt ginn, besser kënnen op allen Handyen an och tëscht Handye mat verschiddene Betribssystemer funktionéieren, fir d'Verbreedung vum Coronavirus anzeschränken.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Zweck vun der gemeinsamer Plattform, déi Google an Apple am Kampf géint Verbreedung vum Coronavirus auszeschaffen hunn?

###Response: De Zweck vun der Plattform ass et, Applikatiounen, déi zum Beispill vu verschiddenen Autoritéiten entwéckelt ginn, besser kënnen op allen Handyen an och tëscht Handye mat verschiddene Betribssystemer funktionéieren, fir d'Verbreedung vum Coronavirus anzeschränken."
Wéi gëtt de Schutz vun der Privatsphär vun den Utilisateuren bei der Plattform gewährleist?,"De Schutz vun der Privatsphär vun den Utilisateuren gëtt gewährleist, andeems fir all Telefon eng anonym ID genotzt gëtt, déi et just eng Kéier gëtt an och all 15 Minutte geännert gëtt. Déi gesammelt Donnéeë gëifen no 14 Deeg erëm geläscht ginn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi gëtt de Schutz vun der Privatsphär vun den Utilisateuren bei der Plattform gewährleist?

###Response: De Schutz vun der Privatsphär vun den Utilisateuren gëtt gewährleist, andeems fir all Telefon eng anonym ID genotzt gëtt, déi et just eng Kéier gëtt an och all 15 Minutte geännert gëtt. Déi gesammelt Donnéeë gëifen no 14 Deeg erëm geläscht ginn."
"Wat geschitt, wann een positiv op de Coronavirus getest gëtt?","Wann een positiv op de Coronavirus getest gëtt, kënnen déi Leit, déi zanter der Inkubatiounszäit mat där kranker Persoun a Kontakt waren, alertéiert an eventuell opgefuerdert ginn, sech fir eng Zäit preventiv ze isoléieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat geschitt, wann een positiv op de Coronavirus getest gëtt?

###Response: Wann een positiv op de Coronavirus getest gëtt, kënnen déi Leit, déi zanter der Inkubatiounszäit mat där kranker Persoun a Kontakt waren, alertéiert an eventuell opgefuerdert ginn, sech fir eng Zäit preventiv ze isoléieren."
Wann gouf dës Plattform annoncéiert?,Dës Plattform gouf den 10. Abrëll 2020 annoncéiert.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann gouf dës Plattform annoncéiert?

###Response: Dës Plattform gouf den 10. Abrëll 2020 annoncéiert."
Wat fir Betribssystemer wäerte vun der Plattform ënnerstëtzt ginn?,"D'Plattform wäert Android-Geräter ab der Versioun ""Marshmellow"" (Android 6) ënnerstëtzen, an och quasi all d'iOS-Apparater mat dem néidegen Update.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat fir Betribssystemer wäerte vun der Plattform ënnerstëtzt ginn?

###Response: D'Plattform wäert Android-Geräter ab der Versioun ""Marshmellow"" (Android 6) ënnerstëtzen, an och quasi all d'iOS-Apparater mat dem néidegen Update."
"Gitt de Titel vum Film, deen am Artikel beschriwwen ass.",Spider-Man 3,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gitt de Titel vum Film, deen am Artikel beschriwwen ass.

###Response: Spider-Man 3"
Wann ass de Film Spider-Man 3 erauskomm?,"Den Artikel gëtt keng direkt Auskunft iwwer d'Verëffentlechungsdatum vum Film, mä den Artikel selwer ass vum 3. Oktober 2007.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann ass de Film Spider-Man 3 erauskomm?

###Response: Den Artikel gëtt keng direkt Auskunft iwwer d'Verëffentlechungsdatum vum Film, mä den Artikel selwer ass vum 3. Oktober 2007."
"Wat sinn déi dräi Géigener, déi de Spider-Man am Film bekämpft?","Déi dräi Géigener sinn de Sandman, deen neie Green Goblin (Harry, de Fils vum Norman Osborne) an eng schwaarz Substanz aus dem Weltall, déi d'Kontroll vum Peter an domat och vum Spider-Man iwwerhëllt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn déi dräi Géigener, déi de Spider-Man am Film bekämpft?

###Response: Déi dräi Géigener sinn de Sandman, deen neie Green Goblin (Harry, de Fils vum Norman Osborne) an eng schwaarz Substanz aus dem Weltall, déi d'Kontroll vum Peter an domat och vum Spider-Man iwwerhëllt."
